user_id,Precision@10 - macro,Recall@10 - macro,F1@10 - macro,NDCG@10
1,0.1,0.2,0.13333333333333333,0.505321873320877
10,0.2,0.06451612903225806,0.0975609756097561,0.3950715477896891
100,0.1,0.07692307692307693,0.08695652173913043,0.1865031230572813
1000,0.0,0.0,0.0,0.0
1001,0.1,0.018518518518518517,0.03125,0.18650312305728128
1002,0.0,0.0,0.0,0.0
1003,0.0,0.0,0.0,0.0
1004,0.3,0.07142857142857142,0.11538461538461536,0.4958621207518435
1005,0.1,0.1,0.10000000000000002,0.18650312305728128
1006,0.0,0.0,0.0,0.0
1007,0.0,0.0,0.0,0.1865031230572813
1008,0.0,0.0,0.0,0.18650312305728128
1009,0.0,0.0,0.0,0.0
101,0.2,0.11764705882352941,0.14814814814814817,0.19342873038625222
1010,0.4,0.038461538461538464,0.07017543859649124,0.6814548264730066
1011,0.0,0.0,0.0,0.1865031230572813
1012,0.0,0.0,0.0,0.19221615312446533
1013,0.0,0.0,0.0,0.0
1014,0.1,0.2,0.13333333333333333,0.18650312305728128
1015,0.6,0.0335195530726257,0.0634920634920635,0.6183330760522517
1016,0.1,0.05,0.06666666666666667,0.7958227151017866
1017,0.2,0.05,0.08000000000000002,0.2078181972813829
1018,0.1,0.09090909090909091,0.09523809523809525,0.18872846607902252
1019,0.4,0.05555555555555555,0.09756097560975609,0.5121510017239481
102,0.0,0.0,0.0,0.1724185118019827
1020,0.2,0.14285714285714285,0.16666666666666666,0.5541190870924115
1021,0.3,0.16666666666666666,0.21428571428571427,0.3442652047410396
1022,0.0,0.0,0.0,0.0
1023,0.0,0.0,0.0,0.0
1024,0.1,0.25,0.14285714285714288,0.18650312305728128
1025,0.0,0.0,0.0,0.0
1026,0.2,0.5,0.28571428571428575,0.3844887988949382
1027,0.0,0.0,0.0,0.0
1028,0.0,0.0,0.0,0.0
1029,0.1,0.045454545454545456,0.06250000000000001,0.7611740494419762
103,0.0,0.0,0.0,0.0
1030,0.0,0.0,0.0,0.19843007259023926
1031,0.2,0.2222222222222222,0.2105263157894737,0.7488361191142826
1032,0.0,0.0,0.0,0.0
1033,0.1,0.058823529411764705,0.07407407407407408,0.19843007259023926
1034,0.3,0.08333333333333333,0.13043478260869565,0.6399358167986071
1035,0.0,0.0,0.0,0.1865031230572813
1036,0.1,0.16666666666666666,0.125,0.1866374126967126
1037,0.0,0.0,0.0,0.18650312305728128
1038,0.2,0.08695652173913043,0.12121212121212122,0.18724395035984429
1039,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0
1040,0.0,0.0,0.0,0.3027241346443863
1041,0.0,0.0,0.0,0.0
1042,0.0,0.0,0.0,0.1865031230572813
1043,0.1,0.2,0.13333333333333333,1.0
1044,0.1,0.05263157894736842,0.06896551724137931,0.1754371516216909
1045,0.0,0.0,0.0,0.0
1046,0.0,0.0,0.0,0.0
1047,0.2,0.25,0.22222222222222224,0.8267618703775554
1048,0.0,0.0,0.0,0.0
1049,0.0,0.0,0.0,0.0
105,0.0,0.0,0.0,1.0
1050,0.0,0.0,0.0,0.0
1051,0.4,0.04,0.07272727272727272,0.6023753703543098
1052,0.0,0.0,0.0,0.0
1053,0.2,0.05405405405405406,0.0851063829787234,0.19356315533491264
1054,0.0,0.0,0.0,0.19197001607862552
1055,0.0,0.0,0.0,0.1865031230572813
1056,0.0,0.0,0.0,0.1724185118019827
1057,0.1,0.043478260869565216,0.06060606060606061,0.19843007259023926
1058,0.4,0.08333333333333333,0.13793103448275862,0.5886369091397117
1059,0.1,0.014925373134328358,0.025974025974025972,0.18286078031310857
