user_id,Precision@10 - macro,Recall@10 - macro,F1@10 - macro,NDCG@10
1,0.6,0.8571428571428571,0.7058823529411764,0.9182805957593514
10,0.7,0.2413793103448276,0.358974358974359,0.9800239653228319
100,0.7,0.5833333333333334,0.6363636363636365,0.9813838134379005
1000,0.4,0.6666666666666666,0.5,0.95329412838341
1001,0.8,0.14545454545454545,0.24615384615384614,0.9340873152467841
1002,0.8,0.7272727272727273,0.761904761904762,0.9543504308639281
1003,0.3333333333333333,1.0,0.5,0.94234984094516
1004,0.8,0.1702127659574468,0.2807017543859649,0.9445554550114708
1005,0.7,0.5384615384615384,0.608695652173913,0.9289339248439927
1006,0.6666666666666666,1.0,0.8,0.9274772267711481
1007,0.5714285714285714,1.0,0.7272727272727273,0.9839769231284726
1008,0.9,1.0,0.9473684210526316,0.9681014868483632
1009,0.5,1.0,0.6666666666666666,0.9699676318767558
101,0.9,0.5294117647058824,0.6666666666666667,0.9918115394479871
1010,0.9,0.08256880733944955,0.15126050420168066,0.954004608213019
1011,0.125,1.0,0.2222222222222222,0.9656190449875306
1012,0.5,1.0,0.6666666666666666,0.9277424921194158
1013,0.6,1.0,0.7499999999999999,0.9019733364209458
1014,0.75,1.0,0.8571428571428571,0.9038197611645117
1015,1.0,0.06578947368421052,0.12345679012345677,0.9615572121244959
1016,0.6,0.2608695652173913,0.36363636363636365,0.9721244101935496
1017,0.4,0.08695652173913043,0.14285714285714285,0.9389206029110633
1018,0.8,0.7272727272727273,0.761904761904762,0.9820012349491912
1019,0.9,0.072,0.13333333333333333,0.920221840832822
102,0.5,0.3125,0.38461538461538464,0.9606999698011519
1020,0.6,0.5454545454545454,0.5714285714285713,0.8992246187024683
1021,1.0,0.45454545454545453,0.625,0.9999999999999997
1022,0.7,0.4117647058823529,0.5185185185185185,0.9288392478192259
1023,0.4444444444444444,1.0,0.6153846153846153,0.9537542882898479
1024,0.5555555555555556,1.0,0.7142857142857143,0.9001795182602361
1025,0.7142857142857143,1.0,0.8333333333333333,0.9086396914809782
1026,0.6666666666666666,1.0,0.8,0.9431560862158391
1027,0.7,1.0,0.8235294117647058,0.9789451056218836
1028,0.9,0.9,0.9,0.9789546892969045
1029,0.7,0.28,0.4,0.9264777327391771
103,0.8,0.5,0.6153846153846154,0.961396769879651
1030,0.7,0.35,0.4666666666666667,0.9263702075513118
1031,0.4,0.4,0.4000000000000001,0.9551391187363665
