user_id,item_id,score
4661,2763,0.966682792755325
4661,3328,0.9636087170568843
4661,1641,0.9633732875961848
4661,2542,0.9628697085619762
4661,610,0.9627007690128762
4661,1946,0.9621445260948785
4661,2318,0.9620433913886001
4661,1059,0.9617318657084961
4661,342,0.9613834860642734
4661,728,0.9613343765735767
4661,3100,0.9610990038892699
4661,1287,0.9610672323152273
4661,3275,0.960484564181128
4661,2067,0.960477581991949
4661,2599,0.9602870634933016
4661,471,0.9602007920184942
4661,1083,0.9598566743723744
4661,1732,0.9598439580095948
4661,590,0.9595231885095964
4661,1465,0.9594362325633615
5068,767,0.9501688674944359
5068,3888,0.9493090954794571
5068,3100,0.9466773103086559
5068,1732,0.9456584727107622
5068,342,0.9442193338027015
5068,2599,0.94346798048444
5068,1641,0.9434070535639416
5068,2432,0.9433016740391212
5068,1946,0.9433009069852595
5068,2318,0.9423919965117671
5068,3328,0.9406702599363298
5068,780,0.9405073367805623
5068,2446,0.9403523501751656
5068,94,0.9401614376674297
5068,2894,0.94002925785351
5068,2542,0.9399876037041114
5068,2297,0.9398676960802311
5068,471,0.939643894917838
5068,302,0.9396428254900079
5068,694,0.9392245151497127
4583,1287,0.9618148366381821
4583,2763,0.9611565096681968
4583,2067,0.9598095541041191
4583,1946,0.959284271251296
4583,780,0.959152323806736
4583,1641,0.959073369527774
4583,441,0.959001030795931
4583,3275,0.9575413902896618
4583,1220,0.9574896796628131
4583,3702,0.9564327812956765
4583,2145,0.956151892589344
4583,1083,0.9561297264729197
4583,728,0.9558678918367762
4583,2119,0.9558599220646434
4583,2011,0.9558413549753352
4583,2542,0.9557691926117113
4583,1653,0.9553580203020824
4583,610,0.9553560721712784
4583,1097,0.9552936462048416
4583,3270,0.9551108521857905
820,610,0.9732897422806185
820,2318,0.9704558810158611
820,1732,0.9692479881473097
820,590,0.9691930793299712
820,342,0.9678219537538799
820,3328,0.965145754486631
820,970,0.9648488200335035
820,2751,0.9641410630947626
820,471,0.9639398433934521
820,2763,0.9633473147379717
820,2599,0.9630464121344348
820,505,0.9629407602268607
820,1874,0.9625462278633561
820,750,0.9625247767348882
820,1612,0.9622641006969233
820,372,0.962191527573727
820,444,0.9614591827525473
820,1059,0.961241735506492
820,2097,0.9611483340753532
820,1335,0.9611224238411163
4491,2763,0.9710873850923288
4491,3275,0.9695957630636761
4491,2542,0.968713059350742
4491,3328,0.9674400433245772
4491,342,0.966396350265553
4491,610,0.9661413421215501
4491,2119,0.9660610082199507
4491,2318,0.9626299642145926
4491,1465,0.9625212796826081
4491,441,0.9622198078812061
4491,471,0.9621074230096475
4491,3100,0.9619066544435209
4491,2041,0.9617703737078401
4491,1732,0.9616827819796279
4491,2599,0.9616818649752421
4491,2995,0.9614790202336525
4491,612,0.9614771814335749
4491,1059,0.9612657492335523
4491,1946,0.9609064739897969
4491,2150,0.960660387878123
2139,3275,0.9685310905834743
2139,2542,0.9648168280792938
2139,2763,0.9643864240900142
2139,1394,0.9640805358871483
2139,195,0.9640228662381931
