user_id,Precision@10 - macro,Recall@10 - macro,F1@10 - macro,NDCG@10
1,0.3,1.0,0.4615384615384615,0.9433451132486834
10,0.6,0.2,0.3,0.9632726343550266
100,0.6,0.5,0.5454545454545454,0.9342675275984778
1000,0.1,0.5,0.16666666666666669,0.9247096977587043
1001,0.8,0.1509433962264151,0.25396825396825395,0.9754136306780333
1002,0.4,0.8,0.5333333333333333,0.9622490815664163
1003,0.6666666666666666,1.0,0.8,0.9370596847285573
1004,0.6,0.16216216216216217,0.25531914893617025,0.9291319896793918
1005,0.8,0.5714285714285714,0.6666666666666666,0.9691612544885224
1006,0.5555555555555556,1.0,0.7142857142857143,0.91062038016738
1007,0.42857142857142855,1.0,0.6,0.9542886519820911
1008,0.8,1.0,0.888888888888889,0.924133966594694
1009,0.8,1.0,0.888888888888889,0.9012448976021588
101,0.9,0.5,0.6428571428571429,0.9918115394479871
1010,0.9,0.09090909090909091,0.16513761467889906,0.8806584418613486
1011,0.625,1.0,0.7692307692307693,0.9558175957076448
1012,0.6,1.0,0.7499999999999999,0.8686913660545224
1013,0.7,1.0,0.8235294117647058,0.9161756012904917
1014,0.625,1.0,0.7692307692307693,0.9636479251664615
1015,1.0,0.059880239520958084,0.11299435028248588,0.966331457581766
1016,0.5,0.25,0.3333333333333333,0.9033997305322357
1017,0.4,0.08333333333333333,0.13793103448275862,0.9253701091293591
1018,0.6,0.6,0.6,0.977898055988703
1019,0.8,0.06504065040650407,0.12030075187969926,0.9631442075077578
102,0.6,0.42857142857142855,0.5,0.8442153965652662
1020,0.2,0.5,0.28571428571428575,0.9458323697038933
1021,0.8,0.4,0.5333333333333333,0.9719999293165967
1022,0.7,0.3684210526315789,0.48275862068965514,0.9231159777887025
1023,0.4444444444444444,1.0,0.6153846153846153,0.9649683516046551
1024,0.6666666666666666,1.0,0.8,0.8851782943031311
1025,0.5714285714285714,1.0,0.7272727272727273,0.9284106864730627
1026,0.5555555555555556,1.0,0.7142857142857143,0.9706426797459963
1027,0.6,1.0,0.7499999999999999,0.9326936015933845
1028,0.8,0.7272727272727273,0.761904761904762,0.9322945250080984
1029,0.5,0.2631578947368421,0.3448275862068966,0.8427646625792233
103,0.4,0.5,0.4444444444444445,0.9146385534412232
1030,0.9,0.36,0.5142857142857143,0.9638686286269609
1031,0.3,0.5,0.37499999999999994,0.9255403252245727
1032,1.0,0.625,0.7692307692307693,0.9639846796893623
1033,0.5,0.25,0.3333333333333333,0.9388774305952335
1034,0.8,0.19047619047619047,0.3076923076923077,0.9578736003717896
1035,0.6,0.5454545454545454,0.5714285714285713,0.934607822266424
1036,0.3333333333333333,0.75,0.46153846153846156,0.9309999356403346
1037,0.625,1.0,0.7692307692307693,0.9579350750542396
1038,0.8,0.32,0.45714285714285713,0.9624599385657504
1039,0.6666666666666666,1.0,0.8,0.9735165804985189
104,0.4,1.0,0.5714285714285715,0.9471957077634087
1040,0.5,0.22727272727272727,0.3125,0.9569497692764579
1041,0.5,0.625,0.5555555555555556,0.9603049068612064
1042,0.2222222222222222,1.0,0.3636363636363636,0.9041750901183057
1043,0.875,1.0,0.9333333333333333,0.992471889331576
1044,0.6,0.3333333333333333,0.42857142857142855,0.9061644170168712
1045,0.5,1.0,0.6666666666666666,0.9693413649788135
1046,0.16666666666666666,1.0,0.2857142857142857,0.9620873879290356
1047,0.5,1.0,0.6666666666666666,0.914646699864699
1048,0.4444444444444444,1.0,0.6153846153846153,0.9299367032093103
1049,0.625,1.0,0.7692307692307693,0.9686547363341728
105,0.5,0.8333333333333334,0.625,0.9577176643042681
1050,0.8,0.1111111111111111,0.19512195121951217,0.8905616457506256
