user_id,Precision@10 - macro,Recall@10 - macro,F1@10 - macro,NDCG@10
1,0.7,1.0,0.8235294117647058,0.9675563425799882
10,0.7,0.21212121212121213,0.3255813953488372,0.9586163441949594
100,0.9,0.75,0.8181818181818182,0.920378451629699
1000,0.9,0.75,0.8181818181818182,0.9680555702849517
1001,1.0,0.18181818181818182,0.3076923076923077,0.9743714747496639
1002,0.3,0.75,0.4285714285714285,0.9638686286269609
1003,0.5,1.0,0.6666666666666666,0.9576618766064766
1004,0.6,0.14634146341463414,0.23529411764705882,0.9710496063427122
1005,0.9,0.6428571428571429,0.75,0.9837728234268082
1006,0.6666666666666666,1.0,0.8,0.9183310267569436
1007,0.42857142857142855,1.0,0.6,1.0
1008,0.1111111111111111,0.5,0.1818181818181818,0.9605479452608046
1009,0.7,1.0,0.8235294117647058,0.9710489994006308
101,0.8,0.5333333333333333,0.64,0.9910006174745954
1010,0.7,0.07777777777777778,0.14,0.9339177971729324
1011,0.625,1.0,0.7692307692307693,0.9831011515667022
1012,0.5,0.8333333333333334,0.625,0.9741746694078217
1013,0.5,1.0,0.6666666666666666,0.9332424156632918
1014,0.625,1.0,0.7692307692307693,0.9205000631310847
1015,0.9,0.05921052631578947,0.1111111111111111,0.9531963210277772
1016,0.9,0.34615384615384615,0.5,0.950447586923794
1017,0.7,0.1590909090909091,0.25925925925925924,0.9634492198816302
1018,0.6,0.6,0.6,0.9752982650390741
1019,0.7,0.05511811023622047,0.10218978102189781,0.9367051653438255
102,0.8,0.6666666666666666,0.7272727272727272,0.9874186992654538
1020,0.3,0.75,0.4285714285714285,0.9403335700655459
1021,1.0,0.45454545454545453,0.625,0.9999999999999997
1022,0.7,0.4117647058823529,0.5185185185185185,0.9470986497246912
1023,0.7777777777777778,1.0,0.8750000000000001,0.9543810098291552
1024,0.6666666666666666,1.0,0.8,0.9378761093197702
1025,0.5714285714285714,1.0,0.7272727272727273,0.9028010211985584
1026,0.6666666666666666,1.0,0.8,0.9750521893447402
1027,0.5,1.0,0.6666666666666666,0.9626086002028608
1028,0.5,1.0,0.6666666666666666,0.9729375088020854
1029,0.5,0.18518518518518517,0.2702702702702703,0.8806081295254318
103,0.5,0.5,0.5,0.957287929429448
1030,0.8,0.38095238095238093,0.5161290322580645,0.8594171192762136
1031,0.4,0.4,0.4000000000000001,0.9656340243729868
1032,0.5,0.7142857142857143,0.588235294117647,0.9413412933971199
1033,0.9,0.47368421052631576,0.6206896551724138,0.950447586923794
1034,0.8,0.2,0.32000000000000006,0.9474856923574735
1035,0.7,0.6363636363636364,0.6666666666666666,0.9892836703577528
1036,0.3,1.0,0.4615384615384615,0.9227935397593018
1037,0.5,1.0,0.6666666666666666,0.9965780728903887
1038,0.5,0.45454545454545453,0.47619047619047616,0.95850761954505
1039,0.3333333333333333,1.0,0.5,0.9354959733696692
104,0.6,1.0,0.7499999999999999,0.9016480617632873
1040,0.6,0.375,0.4615384615384615,0.9655471885082402
1041,0.5,0.7142857142857143,0.588235294117647,0.9732457461129788
1042,0.4444444444444444,1.0,0.6153846153846153,0.8298118202055377
1043,0.625,1.0,0.7692307692307693,0.9613185750891143
1044,0.7,0.4666666666666667,0.56,0.9384237919510994
1045,0.625,1.0,0.7692307692307693,0.9517306944892234
1046,0.3333333333333333,1.0,0.5,1.0
1047,0.6,0.6666666666666666,0.631578947368421,0.9530822085084355
1048,0.8888888888888888,1.0,0.9411764705882353,0.9884456739199504
1049,0.625,1.0,0.7692307692307693,0.8799789253280864
105,0.6,0.75,0.6666666666666665,0.9618674946795892
1050,0.9,0.10975609756097561,0.1956521739130435,0.9671440767042101
1051,0.5,0.050505050505050504,0.09174311926605505,0.971770528537245
1052,0.4,0.5714285714285714,0.47058823529411764,0.95329412838341
1053,0.5,0.14285714285714285,0.22222222222222224,0.9220950450841869
1054,0.4,0.3333333333333333,0.3636363636363636,0.9203817433087285
1055,0.7,0.5833333333333334,0.6363636363636365,0.95309837181663
1056,0.5,0.7142857142857143,0.588235294117647,0.9136801455563464
1057,0.9,0.42857142857142855,0.5806451612903225,0.9255403252245727
1058,0.8,0.14285714285714285,0.24242424242424243,0.9506224488010795
1059,0.8,0.11267605633802817,0.19753086419753088,0.9062599395253829
106,0.8,1.0,0.888888888888889,0.9235386336530262
1060,0.6,0.6,0.6,0.9374178273141214
1061,0.6,1.0,0.7499999999999999,0.9630204353863241
1062,0.9,0.391304347826087,0.5454545454545454,0.9918115394479871
1063,0.7,0.6363636363636364,0.6666666666666666,0.969633518759356
1064,0.7,0.5,0.5833333333333334,0.9160252900140943
1065,0.7,0.5,0.5833333333333334,0.9368353168656508
1066,0.8,0.5333333333333333,0.64,0.9500955562341219
1067,0.5,0.7142857142857143,0.588235294117647,0.9817219294724757
1068,0.8,0.11428571428571428,0.19999999999999998,0.9660829137059015
1069,0.5,0.09615384615384616,0.16129032258064518,0.8756949982678592
107,0.8,0.5,0.6153846153846154,0.9552398675935881
1070,0.6,1.0,0.7499999999999999,0.8497514519889562
1071,0.6,0.3157894736842105,0.41379310344827586,0.9775923785719159
1072,0.8,0.47058823529411764,0.5925925925925927,0.9485716560409011
1073,0.6,0.5,0.5454545454545454,0.9660829137059015
1074,0.8,0.3333333333333333,0.47058823529411764,0.9754136306780333
1075,0.6666666666666666,1.0,0.8,0.9704314625505368
