user_id,Precision@10 - macro,Recall@10 - macro,F1@10 - macro,NDCG@10
1,0.0,0.0,0.0,0.0
10,0.1,0.038461538461538464,0.05555555555555555,0.18650312305728128
100,0.1,0.09090909090909091,0.09523809523809525,1.0
1000,0.0,0.0,0.0,0.0
1001,0.0,0.0,0.0,0.0
1002,0.0,0.0,0.0,0.0
1003,0.0,0.0,0.0,0.0
1004,0.2,0.041666666666666664,0.06896551724137931,0.4609763948907002
1005,0.0,0.0,0.0,0.0
1006,0.0,0.0,0.0,0.0
1007,0.0,0.0,0.0,0.1865031230572813
1008,0.0,0.0,0.0,0.0
1009,0.0,0.0,0.0,0.0
101,0.0,0.0,0.0,0.0
1010,0.2,0.02,0.03636363636363636,0.4596867957171471
1011,0.0,0.0,0.0,0.0
1012,0.0,0.0,0.0,0.0
1013,0.0,0.0,0.0,0.0
1014,0.0,0.0,0.0,0.0
1015,0.4,0.02564102564102564,0.048192771084337345,0.5085819467303536
1016,0.0,0.0,0.0,0.18650312305728128
1017,0.0,0.0,0.0,0.0
1018,0.0,0.0,0.0,0.1865031230572813
1019,0.1,0.014084507042253521,0.02469135802469136,0.5303395109971117
102,0.0,0.0,0.0,0.18650312305728128
1020,0.0,0.0,0.0,0.0
1021,0.0,0.0,0.0,0.0
1022,0.0,0.0,0.0,0.0
1023,0.0,0.0,0.0,0.0
1024,0.0,0.0,0.0,0.0
1025,0.1,0.2,0.13333333333333333,0.19356315533491264
1026,0.0,0.0,0.0,0.18650312305728128
1027,0.1,0.2,0.13333333333333333,0.18650312305728128
1028,0.1,0.16666666666666666,0.125,0.19356315533491264
1029,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,0.0
1030,0.0,0.0,0.0,0.0
1031,0.0,0.0,0.0,0.19356315533491264
1032,0.0,0.0,0.0,0.0
1033,0.0,0.0,0.0,0.0
1034,0.2,0.05,0.08000000000000002,0.5539000155859777
1035,0.0,0.0,0.0,0.0
1036,0.0,0.0,0.0,0.0
1037,0.0,0.0,0.0,0.0
1038,0.0,0.0,0.0,0.18650312305728128
1039,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0
1040,0.1,0.058823529411764705,0.07407407407407408,0.7505930256112285
1041,0.0,0.0,0.0,0.18650312305728128
1042,0.0,0.0,0.0,0.1865031230572813
1043,0.0,0.0,0.0,0.18650312305728128
1044,0.1,0.045454545454545456,0.06250000000000001,0.18650312305728128
1045,0.0,0.0,0.0,0.0
1046,0.0,0.0,0.0,0.0
1047,0.0,0.0,0.0,0.0
1048,0.0,0.0,0.0,0.0
1049,0.0,0.0,0.0,0.0
105,0.0,0.0,0.0,0.0
1050,0.1,0.012987012987012988,0.02298850574712644,0.180887048260284
1051,0.0,0.0,0.0,0.0
1052,0.0,0.0,0.0,0.0
1053,0.2,0.05405405405405406,0.0851063829787234,0.19843007259023926
1054,0.0,0.0,0.0,0.0
1055,0.0,0.0,0.0,0.0
1056,0.0,0.0,0.0,0.0
1057,0.0,0.0,0.0,0.0
1058,0.0,0.0,0.0,0.1865031230572813
1059,0.0,0.0,0.0,0.0
106,0.0,0.0,0.0,0.0
1060,0.0,0.0,0.0,0.0
1061,0.0,0.0,0.0,0.0
1062,0.0,0.0,0.0,0.0
1063,0.2,0.2,0.20000000000000004,0.711777366959112
1064,0.0,0.0,0.0,0.0
1065,0.0,0.0,0.0,0.0
1066,0.0,0.0,0.0,0.0
1067,0.0,0.0,0.0,0.0
1068,0.0,0.0,0.0,0.1865031230572813
1069,0.1,0.01639344262295082,0.028169014084507043,0.5992150362951196
107,0.0,0.0,0.0,0.0
1070,0.0,0.0,0.0,0.0
1071,0.0,0.0,0.0,0.18650312305728128
1072,0.0,0.0,0.0,0.1865031230572813
1073,0.1,0.0625,0.07692307692307693,0.19356315533491264
1074,0.0,0.0,0.0,0.0
1075,0.0,0.0,0.0,0.0
1076,0.0,0.0,0.0,0.0
1077,0.1,0.023809523809523808,0.038461538461538464,0.1956612649008997
1078,0.0,0.0,0.0,0.0
1079,0.0,0.0,0.0,0.0
108,0.0,0.0,0.0,0.0
1080,0.0,0.0,0.0,0.0
1081,0.1,0.2,0.13333333333333333,0.18780525395446346
1082,0.0,0.0,0.0,0.0
1083,0.0,0.0,0.0,0.0
1084,0.1,0.1,0.10000000000000002,0.19221615312446533
1085,0.0,0.0,0.0,0.0
1086,0.1,0.02040816326530612,0.033898305084745756,0.1865031230572813
1087,0.0,0.0,0.0,0.0
1088,0.4,0.032,0.059259259259259255,0.3645498737976651
1089,0.0,0.0,0.0,0.0
109,0.0,0.0,0.0,0.0
1090,0.0,0.0,0.0,0.0
1091,0.0,0.0,0.0,0.0
1092,0.0,0.0,0.0,0.0
1093,0.0,0.0,0.0,0.0
1094,0.1,0.047619047619047616,0.06451612903225806,0.18650312305728128
1095,0.0,0.0,0.0,0.0
1096,0.0,0.0,0.0,0.0
1097,0.0,0.0,0.0,0.0
1098,0.0,0.0,0.0,0.19843007259023926
1099,0.0,0.0,0.0,0.1865031230572813
11,0.0,0.0,0.0,0.1865031230572813
110,0.0,0.0,0.0,0.0
1100,0.0,0.0,0.0,0.0
1101,0.0,0.0,0.0,0.0
1102,0.0,0.0,0.0,0.0
1103,0.0,0.0,0.0,0.0
1104,0.0,0.0,0.0,0.0
1105,0.1,0.041666666666666664,0.058823529411764705,0.18650312305728128
1106,0.0,0.0,0.0,0.0
1107,0.0,0.0,0.0,0.0
1108,0.0,0.0,0.0,0.0
1109,0.2,0.125,0.15384615384615385,0.4665328318964977
111,0.0,0.0,0.0,0.18650312305728128
1110,0.0,0.0,0.0,0.0
1111,0.0,0.0,0.0,0.0
1112,0.3,0.0379746835443038,0.06741573033707866,0.5660094636881393
1113,0.0,0.0,0.0,0.0
1114,0.0,0.0,0.0,0.0
1115,0.0,0.0,0.0,0.0
1116,0.0,0.0,0.0,0.0
1117,0.2,0.018518518518518517,0.03389830508474576,0.4676228515886949
1118,0.0,0.0,0.0,0.0
1119,0.1,0.01818181818181818,0.030769230769230767,0.18650312305728128
112,0.0,0.0,0.0,0.0
1120,0.0,0.0,0.0,0.0
1121,0.0,0.0,0.0,0.0
1122,0.0,0.0,0.0,0.0
1123,0.0,0.0,0.0,0.0
1124,0.1,0.020833333333333332,0.034482758620689655,0.7505930256112285
1125,0.0,0.0,0.0,0.19843007259023923
1126,0.0,0.0,0.0,0.0
1127,0.0,0.0,0.0,0.19843007259023926
1128,0.0,0.0,0.0,0.19843007259023923
1129,0.0,0.0,0.0,0.0
113,0.0,0.0,0.0,0.0
1130,0.0,0.0,0.0,0.0
1131,0.0,0.0,0.0,0.0
1132,0.2,0.1,0.13333333333333333,0.5992150362951196
1133,0.2,0.1111111111111111,0.14285714285714285,0.5992150362951196
1134,0.0,0.0,0.0,0.18650312305728128
1135,0.0,0.0,0.0,0.0
1136,0.0,0.0,0.0,0.0
1137,0.1,0.012987012987012988,0.02298850574712644,0.1997992478447466
1138,0.0,0.0,0.0,0.0
1139,0.0,0.0,0.0,0.0
114,0.0,0.0,0.0,0.0
1140,0.0,0.0,0.0,0.1865031230572813
1141,0.0,0.0,0.0,0.0
1142,0.0,0.0,0.0,0.0
1143,0.0,0.0,0.0,0.0
1144,0.0,0.0,0.0,0.0
1145,0.0,0.0,0.0,0.0
1146,0.0,0.0,0.0,0.0
1147,0.0,0.0,0.0,0.18600648867440678
1148,0.0,0.0,0.0,0.0
1149,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0
1150,0.0,0.0,0.0,0.1865031230572813
1151,0.0,0.0,0.0,0.18650312305728128
1152,0.1,0.0625,0.07692307692307693,0.18650312305728128
1153,0.0,0.0,0.0,0.0
1154,0.0,0.0,0.0,0.0
1155,0.0,0.0,0.0,0.0
1156,0.0,0.0,0.0,0.0
1157,0.0,0.0,0.0,0.0
1158,0.0,0.0,0.0,0.0
1159,0.1,0.07692307692307693,0.08695652173913043,0.18650312305728128
116,0.1,0.1,0.10000000000000002,0.5992150362951196
1160,0.0,0.0,0.0,0.0
1161,0.0,0.0,0.0,0.18650312305728128
1162,0.0,0.0,0.0,0.0
1163,0.0,0.0,0.0,0.0
1164,0.1,0.022222222222222223,0.03636363636363636,0.19356315533491264
1165,0.0,0.0,0.0,0.18872846607902252
1166,0.0,0.0,0.0,0.0
1167,0.0,0.0,0.0,0.0
1168,0.1,0.041666666666666664,0.058823529411764705,0.18615883233064948
1169,0.0,0.0,0.0,0.0
117,0.1,0.02040816326530612,0.033898305084745756,0.18872846607902252
1170,0.2,0.05263157894736842,0.08333333333333333,0.19356315533491264
1171,0.0,0.0,0.0,0.1865031230572813
1172,0.0,0.0,0.0,0.18650312305728128
1173,0.1,0.041666666666666664,0.058823529411764705,0.19221615312446533
1174,0.0,0.0,0.0,0.0
1175,0.0,0.0,0.0,0.0
1176,0.0,0.0,0.0,0.0
1177,0.0,0.0,0.0,0.0
1178,0.0,0.0,0.0,0.0
1179,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.1865031230572813
1180,0.1,0.3333333333333333,0.15384615384615383,0.19356315533491264
1181,0.2,0.009302325581395349,0.017777777777777778,0.3794868092330098
1182,0.1,0.02702702702702703,0.0425531914893617,0.505321873320877
1183,0.0,0.0,0.0,0.0
1184,0.0,0.0,0.0,0.0
1185,0.0,0.0,0.0,0.0
1186,0.0,0.0,0.0,0.1865031230572813
1187,0.0,0.0,0.0,0.1865031230572813
1188,0.0,0.0,0.0,0.0
1189,0.0,0.0,0.0,0.0
119,0.0,0.0,0.0,0.0
1190,0.0,0.0,0.0,0.0
1191,0.1,0.07142857142857142,0.08333333333333333,1.0
1192,0.0,0.0,0.0,0.0
1193,0.0,0.0,0.0,0.0
1194,0.0,0.0,0.0,0.1865031230572813
1195,0.0,0.0,0.0,0.0
1196,0.1,0.0625,0.07692307692307693,0.1865031230572813
1197,0.1,0.3333333333333333,0.15384615384615383,1.0
1198,0.0,0.0,0.0,0.0
1199,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0
120,0.0,0.0,0.0,0.18650312305728128
1200,0.0,0.0,0.0,0.0
1201,0.0,0.0,0.0,0.0
1202,0.0,0.0,0.0,0.1865031230572813
1203,0.0,0.0,0.0,0.1865031230572813
1204,0.0,0.0,0.0,0.0
1205,0.2,0.3333333333333333,0.25,0.5992150362951196
1206,0.0,0.0,0.0,0.0
1207,0.0,0.0,0.0,0.0
1208,0.0,0.0,0.0,0.0
1209,0.2,0.09523809523809523,0.12903225806451613,0.19843007259023926
121,0.0,0.0,0.0,0.0
1210,0.0,0.0,0.0,0.0
1211,0.0,0.0,0.0,0.0
1212,0.0,0.0,0.0,0.0
1213,0.0,0.0,0.0,0.0
1214,0.0,0.0,0.0,0.0
1215,0.0,0.0,0.0,0.0
1216,0.0,0.0,0.0,0.0
1217,0.0,0.0,0.0,0.0
1218,0.0,0.0,0.0,0.0
1219,0.0,0.0,0.0,0.0
122,0.0,0.0,0.0,0.0
1220,0.0,0.0,0.0,0.1865031230572813
1221,0.1,0.041666666666666664,0.058823529411764705,0.18780525395446346
1222,0.0,0.0,0.0,0.0
1223,0.0,0.0,0.0,0.0
1224,0.1,0.022222222222222223,0.03636363636363636,0.17778346433288947
1225,0.0,0.0,0.0,0.0
1226,0.0,0.0,0.0,0.0
1227,0.0,0.0,0.0,0.0
1228,0.0,0.0,0.0,0.1865031230572813
1229,0.0,0.0,0.0,0.0
123,0.2,0.034482758620689655,0.0588235294117647,0.19843007259023926
1230,0.0,0.0,0.0,0.0
1231,0.1,0.07692307692307693,0.08695652173913043,0.1865031230572813
1232,0.0,0.0,0.0,0.0
1233,0.0,0.0,0.0,0.0
1234,0.0,0.0,0.0,0.0
1235,0.0,0.0,0.0,0.1865031230572813
1236,0.0,0.0,0.0,0.0
1237,0.0,0.0,0.0,0.0
1238,0.0,0.0,0.0,0.0
1239,0.0,0.0,0.0,0.0
124,0.0,0.0,0.0,0.1865031230572813
1240,0.0,0.0,0.0,0.0
1241,0.0,0.0,0.0,0.0
1242,0.1,0.01282051282051282,0.022727272727272728,0.18650312305728128
1243,0.1,0.022222222222222223,0.03636363636363636,0.19221615312446533
1244,0.0,0.0,0.0,0.0
1245,0.0,0.0,0.0,0.0
1246,0.0,0.0,0.0,0.1865031230572813
1247,0.0,0.0,0.0,0.0
1248,0.0,0.0,0.0,0.0
1249,0.0,0.0,0.0,0.0
125,0.0,0.0,0.0,0.0
1250,0.0,0.0,0.0,0.18650312305728128
1251,0.0,0.0,0.0,0.0
1252,0.0,0.0,0.0,0.18650312305728128
1253,0.0,0.0,0.0,0.0
1254,0.0,0.0,0.0,0.18650312305728128
1255,0.0,0.0,0.0,0.0
1256,0.1,0.3333333333333333,0.15384615384615383,0.5992150362951196
1257,0.0,0.0,0.0,0.0
1258,0.0,0.0,0.0,0.0
1259,0.0,0.0,0.0,0.0
126,0.0,0.0,0.0,0.0
1260,0.0,0.0,0.0,0.18650312305728128
1261,0.2,0.07142857142857142,0.10526315789473682,0.5992150362951196
1262,0.0,0.0,0.0,0.0
1263,0.0,0.0,0.0,0.18780525395446346
1264,0.1,0.013333333333333334,0.023529411764705882,0.18650312305728128
1265,0.0,0.0,0.0,0.1865031230572813
1266,0.2,0.024691358024691357,0.04395604395604395,0.19843007259023926
1267,0.1,0.05263157894736842,0.06896551724137931,0.5992150362951196
1268,0.0,0.0,0.0,0.0
1269,0.0,0.0,0.0,0.0
127,0.1,0.043478260869565216,0.06060606060606061,0.18650312305728128
1270,0.0,0.0,0.0,0.0
1271,0.0,0.0,0.0,0.0
1272,0.0,0.0,0.0,0.0
1273,0.2,0.04,0.06666666666666667,0.19372180473314254
1274,0.0,0.0,0.0,0.0
1275,0.0,0.0,0.0,0.0
1276,0.0,0.0,0.0,0.0
1277,0.0,0.0,0.0,0.18650312305728128
1278,0.0,0.0,0.0,0.0
1279,0.1,0.021739130434782608,0.03571428571428571,0.1865031230572813
128,0.0,0.0,0.0,0.0
1280,0.1,0.16666666666666666,0.125,0.18650312305728128
1281,0.0,0.0,0.0,0.0
1282,0.1,0.5,0.16666666666666669,0.18650312305728128
1283,0.0,0.0,0.0,0.0
1284,0.0,0.0,0.0,0.0
1285,0.1,0.006097560975609756,0.01149425287356322,0.1956612649008997
1286,0.1,0.125,0.11111111111111112,0.1865031230572813
1287,0.0,0.0,0.0,0.0
1288,0.0,0.0,0.0,0.0
1289,0.0,0.0,0.0,0.0
129,0.0,0.0,0.0,0.0
1290,0.1,0.16666666666666666,0.125,0.18650312305728128
1291,0.0,0.0,0.0,0.0
1292,0.0,0.0,0.0,0.0
1293,0.0,0.0,0.0,0.19221615312446533
1294,0.1,0.05,0.06666666666666667,0.19356315533491264
1295,0.0,0.0,0.0,0.0
1296,0.0,0.0,0.0,0.0
1297,0.1,0.017543859649122806,0.029850746268656716,0.19356315533491264
1298,0.0,0.0,0.0,0.19356315533491264
1299,0.0,0.0,0.0,0.18650312305728128
13,0.0,0.0,0.0,0.0
130,0.0,0.0,0.0,0.1865031230572813
1300,0.0,0.0,0.0,0.0
1301,0.1,0.021739130434782608,0.03571428571428571,0.19356315533491264
1302,0.0,0.0,0.0,0.0
1303,0.0,0.0,0.0,0.0
1304,0.0,0.0,0.0,0.0
1305,0.0,0.0,0.0,0.0
1306,0.1,0.029411764705882353,0.04545454545454545,0.18650312305728128
1307,0.0,0.0,0.0,0.18650312305728128
1308,0.0,0.0,0.0,0.0
1309,0.0,0.0,0.0,0.0
131,0.0,0.0,0.0,0.0
1310,0.0,0.0,0.0,0.0
1311,0.0,0.0,0.0,0.18650312305728128
