user_id,item_id,score
907,3025,0.16900958301356966
907,3373,0.16894452412635305
907,3625,0.1672540772662995
907,959,0.16463459462090704
907,151,0.16385998644078983
907,3037,0.16354872950080676
907,3138,0.16339350434180605
907,1078,0.16161217656846394
907,1307,0.16124815968542083
907,3074,0.16115457918871293
907,1782,0.15999397332090073
907,3152,0.15994211590069116
907,1899,0.15990716815330377
907,53,0.15903560398176383
907,1098,0.15808901665113295
907,3031,0.15734970487472985
907,3845,0.15590577574214712
907,2401,0.155704615742092
907,3508,0.15462986390168693
907,3871,0.15453692813511485
554,2163,0.9098176334548287
554,2487,0.8828545460643628
554,3346,0.8827633469260321
554,2257,0.8638150845746609
554,2634,0.8540134787635172
554,1998,0.852131285165848
554,3417,0.8518470441013712
554,2636,0.8493638012264866
554,3837,0.848180950203037
554,2721,0.8468644821535808
554,3839,0.8460204919021446
554,2462,0.8455873241636366
554,3928,0.8447539637355769
554,2638,0.8438431815434788
554,2788,0.8414020380651144
554,3752,0.8402989662909823
554,2785,0.8397930646276921
554,2748,0.8394130104035111
554,2774,0.8388735180635635
554,2465,0.8377359571866859
4948,1572,0.6599031279488703
4948,2012,0.6458024385132206
4948,1305,0.6450041417074078
4948,670,0.6409436171045261
4948,2617,0.6374293799294212
4948,1262,0.6368338419819942
4948,3654,0.6366453234538277
4948,3768,0.6328889641257637
4948,2924,0.6327453298870963
4948,2879,0.6322980388266848
4948,1756,0.6304477030054375
4948,1934,0.6280831079208852
4948,145,0.6251212629906852
4948,661,0.6215216467978815
4948,1429,0.6211416614200543
4948,1849,0.6191254207844845
4948,2452,0.6167973853597074
4948,529,0.6157644305890759
4948,459,0.6134201328680818
4948,1587,0.6112198657078489
2511,2611,0.8011780973879095
2511,3154,0.7991622353621459
2511,835,0.7933519876201849
2511,3414,0.7877974189828684
2511,3212,0.7816432425896894
2511,3742,0.7813249660140645
2511,2866,0.7799458967305406
2511,3196,0.7674113039594673
2511,2812,0.7658982545813315
2511,1353,0.7641615576939341
2511,2941,0.7636071757658499
2511,3143,0.7596678645443444
2511,2756,0.7587360991566287
2511,2314,0.7532960173471721
2511,2493,0.7528230463322024
2511,3342,0.7511249725789224
2511,3038,0.7500034407615856
2511,694,0.7463222692224216
2511,2703,0.7449949845422673
2511,418,0.7346570470143158
5181,573,0.9732147716657444
5181,3409,0.9627837066629568
5181,3150,0.9561881069205581
5181,1142,0.954057022120684
5181,1369,0.9535595434278379
5181,2221,0.9532425126576591
5181,2557,0.953058805951087
5181,3952,0.9529378213028378
